TOA5,DU_W1_Wired,CR300,10972,CR300-CELL210.Std.08.01,CPU:CR300_SRW3_RADIO.CR300,45746,SRW3_Sample,,
TIMESTAMP,RECORD,BattV,BP_kPa,Depth_10_1,Temp_10_1,EC_10_1,Depth_10_2,Temp_10_2,EC_10_2
TS,RN,Volts,kPa,mm,Deg C,uS/m,mm,Deg C,uS/m
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
8/11/2021 0:40,7667,12.44,99.20544,NAN,0,0,7999,15.9,273
8/11/2021 0:50,7668,12.44,99.21917,NAN,0,0,7999,15.9,274
8/11/2021 1:00,7669,12.43,99.23363,NAN,0,0,7999,15.9,274
8/11/2021 1:10,7670,12.45,99.24871,NAN,0,0,7999,15.9,276
8/11/2021 1:20,7671,12.42,99.24003,NAN,0,0,7999,15.9,274
8/11/2021 1:30,7672,12.43,99.2243,NAN,0,0,7999,15.9,270
8/11/2021 1:40,7673,12.44,99.20587,NAN,0,0,7999,15.9,272
8/11/2021 1:50,7674,12.43,99.2037,NAN,0,0,7999,15.9,273
8/11/2021 2:00,7675,12.42,99.20013,NAN,0,0,7999,15.9,275
8/11/2021 2:10,7676,12.43,99.19167,NAN,0,0,2627,15.9,274
8/11/2021 2:20,7677,12.42,99.18756,NAN,0,0,-4892,15.9,275
8/11/2021 2:30,7678,12.43,99.16653,NAN,0,0,-7999,15.9,276
8/11/2021 2:40,7679,12.43,99.15545,NAN,0,0,-7999,15.9,274
8/11/2021 2:50,7680,12.42,99.14822,NAN,0,0,-7999,15.9,272
8/11/2021 3:00,7681,12.44,99.12484,NAN,0,0,-7999,15.9,277
8/11/2021 3:10,7682,12.43,99.11974,NAN,0,0,-7999,15.9,274
8/11/2021 3:20,7683,12.41,99.10122,NAN,0,0,-7999,15.9,276
8/11/2021 3:30,7684,12.42,99.09025,NAN,0,0,7999,15.9,273
8/11/2021 3:40,7685,12.4,99.1,NAN,0,0,7999,15.9,277
8/11/2021 3:50,7686,12.4,99.1002,NAN,0,0,7999,16,274
8/11/2021 4:00,7687,12.42,99.10244,NAN,0,0,7999,16,275
8/11/2021 4:10,7688,12.39,99.07917,NAN,0,0,7999,15.9,274
8/11/2021 4:20,7689,12.4,99.08715,NAN,0,0,7999,15.9,273
8/11/2021 4:30,7690,12.42,99.08767,NAN,0,0,7999,15.9,274
8/11/2021 4:40,7691,12.42,99.07905,NAN,0,0,-54,16,274
8/11/2021 4:50,7692,12.39,99.08386,NAN,0,0,-7999,16,275
8/11/2021 5:00,7693,12.4,99.08947,NAN,0,0,-7999,15.9,273
8/11/2021 5:10,7694,12.4,99.11226,NAN,0,0,-7999,15.9,274
8/11/2021 5:20,7695,12.4,99.12245,NAN,0,0,-7999,15.9,276
8/11/2021 5:30,7696,12.4,99.12582,NAN,0,0,-7999,15.9,276
8/11/2021 5:40,7697,12.41,99.13116,NAN,0,0,-7999,15.9,275
8/11/2021 5:50,7698,12.4,99.13491,NAN,0,0,-7999,15.9,275
8/11/2021 6:00,7699,12.38,99.1491,NAN,0,0,-7999,15.9,273
8/11/2021 6:10,7700,12.39,99.14948,NAN,0,0,-7999,15.9,274
8/11/2021 6:20,7701,12.4,99.15063,NAN,0,0,-7999,15.9,276
8/11/2021 6:30,7702,12.39,99.14683,NAN,0,0,-7999,15.9,275
8/11/2021 6:40,7703,12.38,99.13802,NAN,0,0,-7999,15.9,277
8/11/2021 6:50,7704,12.42,99.1554,NAN,0,0,-7999,15.9,276
8/11/2021 7:00,7705,12.4,99.16491,NAN,0,0,-7999,15.9,276
8/11/2021 7:10,7706,12.42,99.16465,NAN,0,0,-7999,15.9,277
8/11/2021 7:20,7707,12.58,99.15324,NAN,0,0,-7999,15.9,276
8/11/2021 7:30,7708,12.72,99.15509,NAN,0,0,-7999,15.9,276
8/11/2021 7:40,7709,12.88,99.15069,NAN,0,0,-7999,15.9,274
8/11/2021 7:50,7710,12.97,99.15929,NAN,0,0,-7999,15.9,274
8/11/2021 8:00,7711,13.09,99.17055,NAN,0,0,-7999,15.9,276
8/11/2021 8:10,7712,13.12,99.17492,NAN,0,0,-7999,15.9,278
8/11/2021 8:20,7713,13.16,99.18185,NAN,0,0,-7999,15.9,276
8/11/2021 8:30,7714,13.2,99.17989,NAN,0,0,-7999,15.9,275
8/11/2021 8:40,7715,13.27,99.18418,NAN,0,0,-7999,15.9,275
8/11/2021 8:50,7716,13.12,99.18929,NAN,0,0,-7999,15.9,275
8/11/2021 9:00,7717,13.03,99.20513,NAN,0,0,-7999,15.9,274
8/11/2021 9:10,7718,12.91,99.22382,NAN,0,0,-7999,15.9,276
8/11/2021 9:20,7719,12.85,99.21698,NAN,0,0,-7999,15.9,277
8/11/2021 9:30,7720,12.82,99.20986,NAN,0,0,-7999,15.9,276
8/11/2021 9:40,7721,12.84,99.23071,NAN,0,0,-7999,15.9,275
8/11/2021 9:50,7722,12.87,99.22131,NAN,0,0,-7999,15.9,274
8/11/2021 10:00,7723,12.85,99.21852,NAN,0,0,-7999,15.9,276
8/11/2021 10:10,7724,12.85,99.21861,NAN,0,0,-7999,15.9,275
8/11/2021 10:20,7725,12.81,99.22198,NAN,0,0,-7999,15.9,274
8/11/2021 10:30,7726,12.82,99.23126,NAN,0,0,-7999,15.9,275
8/11/2021 10:40,7727,12.81,99.23589,NAN,0,0,-7999,15.9,276
8/11/2021 10:50,7728,12.78,99.24917,NAN,0,0,-7999,15.9,276
8/11/2021 11:00,7729,12.76,99.26324,NAN,0,0,-7999,15.9,275
8/11/2021 11:10,7730,12.75,99.26183,NAN,0,0,-7999,15.9,275
8/11/2021 11:20,7731,12.75,99.25726,NAN,0,0,-7999,15.9,275
8/11/2021 11:30,7732,12.73,99.24107,NAN,0,0,-7999,15.9,274
8/11/2021 11:40,7733,12.73,99.24251,NAN,0,0,-7999,15.9,276
8/11/2021 11:50,7734,12.75,99.23882,NAN,0,0,-7999,15.9,276
8/11/2021 12:00,7735,12.75,99.23706,NAN,0,0,-7999,15.9,275
8/11/2021 12:10,7736,12.75,99.23482,NAN,0,0,-7999,15.9,275
8/11/2021 12:20,7737,12.74,99.23221,NAN,0,0,-7999,15.9,273
8/11/2021 12:30,7738,12.72,99.21838,NAN,0,0,-7999,15.9,276
8/11/2021 12:40,7739,12.72,99.2086,NAN,0,0,-7999,15.9,276
8/11/2021 12:50,7740,12.73,99.19305,NAN,0,0,-7999,15.9,276
8/11/2021 13:00,7741,12.71,99.18848,NAN,0,0,-7999,15.9,273
8/11/2021 13:10,7742,12.71,99.18013,NAN,0,0,-7999,15.9,276
8/11/2021 13:20,7743,12.68,99.16152,NAN,0,0,-7999,15.9,276
8/11/2021 13:30,7744,12.67,99.14713,NAN,0,0,-7999,15.9,274
8/11/2021 13:40,7745,12.67,99.13944,NAN,0,0,-7999,15.9,275
8/11/2021 13:50,7746,12.64,99.13031,NAN,0,0,-7999,15.9,274
8/11/2021 14:00,7747,12.66,99.12421,NAN,0,0,-7999,15.9,274
8/11/2021 14:10,7748,12.67,99.09815,NAN,0,0,-7999,15.9,271
8/11/2021 14:20,7749,12.65,99.09583,NAN,0,0,-7999,15.9,277
8/11/2021 14:30,7750,12.64,99.07227,NAN,0,0,-7999,15.9,274
8/11/2021 14:40,7751,12.65,99.04545,NAN,0,0,-7999,16,276
8/11/2021 14:50,7752,12.61,99.02956,NAN,0,0,-7999,15.9,276
8/11/2021 15:00,7753,12.63,99.02173,NAN,0,0,-7999,15.9,273
8/11/2021 15:10,7754,12.62,98.99658,NAN,0,0,-7999,15.9,273
8/11/2021 15:20,7755,12.6,98.97114,NAN,0,0,-7999,15.9,274
8/11/2021 15:30,7756,12.6,98.97091,NAN,0,0,-7999,15.9,275
8/11/2021 15:40,7757,12.61,98.98384,NAN,0,0,-7999,15.9,275
8/11/2021 15:50,7758,12.59,98.96487,NAN,0,0,-7999,15.9,278
8/11/2021 16:00,7759,12.61,98.93054,NAN,0,0,-7999,15.9,276
8/11/2021 16:10,7760,12.6,98.91666,NAN,0,0,-7999,15.9,276
8/11/2021 16:20,7761,12.59,98.91407,NAN,0,0,-7999,15.9,278
8/11/2021 16:30,7762,12.59,98.90948,NAN,0,0,-7999,15.9,276
8/11/2021 16:40,7763,12.57,98.89797,NAN,0,0,-7999,15.9,278
8/11/2021 16:50,7764,12.58,98.89949,NAN,0,0,-7999,15.9,276
8/11/2021 17:00,7765,12.56,98.90264,NAN,0,0,-7999,15.9,275
8/11/2021 17:10,7766,12.56,98.91713,NAN,0,0,-7999,15.9,276
8/11/2021 17:20,7767,12.59,98.93555,NAN,0,0,-7999,15.9,273
8/11/2021 17:30,7768,12.58,98.93276,NAN,0,0,-7999,15.9,275
8/11/2021 17:40,7769,12.57,98.9317,NAN,0,0,-7999,15.9,274
8/11/2021 17:50,7770,12.56,98.91625,NAN,0,0,-7999,15.9,276
8/11/2021 18:00,7771,12.57,98.95612,NAN,0,0,-7999,15.9,277
8/11/2021 18:10,7772,12.57,98.92187,NAN,0,0,-7999,15.9,276
8/11/2021 18:20,7773,12.55,98.88566,NAN,0,0,-7999,15.9,276
8/11/2021 18:30,7774,12.54,98.87879,NAN,0,0,-7999,15.9,274
8/11/2021 18:40,7775,12.56,98.92268,NAN,0,0,-7999,15.9,275
8/11/2021 18:50,7776,12.54,98.99511,NAN,0,0,-7999,15.9,272
8/11/2021 19:00,7777,12.56,98.99741,NAN,0,0,-7999,15.9,275
8/11/2021 19:10,7778,12.55,98.99146,NAN,0,0,-7999,15.9,272
8/11/2021 19:20,7779,12.55,99.01213,NAN,0,0,-7999,15.9,277
8/11/2021 19:30,7780,12.54,98.97697,NAN,0,0,-7999,15.9,272
8/11/2021 19:40,7781,12.53,99.01669,NAN,0,0,-7999,15.9,275
8/11/2021 19:50,7782,12.52,99.0386,NAN,0,0,-7999,15.9,275
8/11/2021 20:00,7783,12.52,99.07479,NAN,0,0,-7999,15.9,275
8/11/2021 20:10,7784,12.52,99.10928,NAN,0,0,-7999,15.9,271
8/11/2021 20:20,7785,12.52,99.11584,NAN,0,0,-7999,15.9,275
8/11/2021 20:30,7786,12.52,99.11189,NAN,0,0,-7999,15.9,272
8/11/2021 20:40,7787,12.53,99.1115,NAN,0,0,-7999,15.9,275
8/11/2021 20:50,7788,12.53,99.11047,NAN,0,0,-7999,15.9,275
8/11/2021 21:00,7789,12.53,99.10497,NAN,0,0,-7999,15.9,276
8/11/2021 21:10,7790,12.51,99.112,NAN,0,0,-7999,15.9,274
8/11/2021 21:20,7791,12.52,99.1042,NAN,0,0,-7999,15.9,273
8/11/2021 21:30,7792,12.53,99.10542,NAN,0,0,-7999,15.9,274
8/11/2021 21:40,7793,12.53,99.10884,NAN,0,0,-7999,15.9,274
8/11/2021 21:50,7794,12.51,99.09999,NAN,0,0,-7999,15.9,273
8/11/2021 22:00,7795,12.5,99.07877,NAN,0,0,-7999,15.9,274
8/11/2021 22:10,7796,12.51,99.06612,NAN,0,0,-7999,15.9,273
8/11/2021 22:20,7797,12.5,99.0641,NAN,0,0,-7999,15.9,273
8/11/2021 22:30,7798,12.5,99.06663,NAN,0,0,-7999,15.9,274
8/11/2021 22:40,7799,12.49,99.08318,NAN,0,0,-7999,15.9,273
8/11/2021 22:50,7800,12.51,99.10888,NAN,0,0,-7999,15.9,274
8/11/2021 23:00,7801,12.49,99.10395,NAN,0,0,-7999,15.9,274
8/11/2021 23:10,7802,12.49,99.09578,NAN,0,0,-7999,15.9,274
8/11/2021 23:20,7803,12.49,99.09517,NAN,0,0,-7999,15.9,271
8/11/2021 23:30,7804,12.51,99.0902,NAN,0,0,-7999,16,274
8/11/2021 23:40,7805,12.48,99.0703,NAN,0,0,-7999,16,272
8/11/2021 23:50,7806,12.48,99.073,NAN,0,0,-7999,16,273
8/12/2021 0:00,7807,12.5,99.07166,NAN,0,0,-7999,16,273
8/12/2021 0:10,7808,12.49,99.07433,NAN,0,0,-7999,16,272
8/12/2021 0:20,7809,12.47,99.09472,NAN,0,0,-7999,15.9,272
8/12/2021 0:30,7810,12.49,99.10155,NAN,0,0,-7999,15.9,276
8/12/2021 0:40,7811,12.47,99.09328,NAN,0,0,-7999,15.9,274
8/12/2021 0:50,7812,12.45,99.09336,NAN,0,0,5941,15.9,269
8/12/2021 1:00,7813,12.44,99.1092,NAN,0,0,7999,16,270
8/12/2021 1:10,7814,12.48,99.10477,NAN,0,0,7999,16,274
8/12/2021 1:20,7815,12.46,99.11246,NAN,0,0,7999,16,274
8/12/2021 1:30,7816,12.48,99.08394,NAN,0,0,7999,16,270
8/12/2021 1:40,7817,12.47,99.08205,NAN,0,0,7999,16,273
8/12/2021 1:50,7818,12.46,99.08767,NAN,0,0,7999,15.9,272
8/12/2021 2:00,7819,12.44,99.07395,NAN,0,0,7999,15.9,273
8/12/2021 2:10,7820,12.47,99.0913,NAN,0,0,7999,15.9,274
8/12/2021 2:20,7821,12.44,99.09077,NAN,0,0,7999,15.9,273
8/12/2021 2:30,7822,12.44,99.0824,NAN,0,0,7999,15.9,271
8/12/2021 2:40,7823,12.44,99.07922,NAN,0,0,3044,16,274
8/12/2021 2:50,7824,12.45,99.06564,NAN,0,0,-4362,16,274
8/12/2021 3:00,7825,12.44,99.04993,NAN,0,0,-7999,16,273
8/12/2021 3:10,7826,12.43,99.05808,NAN,0,0,-7999,15.9,274
8/12/2021 3:20,7827,12.44,99.05401,NAN,0,0,-7999,15.9,276
8/12/2021 3:30,7828,12.43,99.05985,NAN,0,0,-7999,15.9,273
8/12/2021 3:40,7829,12.44,99.05837,NAN,0,0,-7999,16,272
8/12/2021 3:50,7830,12.42,99.06182,NAN,0,0,-7999,16,272
8/12/2021 4:00,7831,12.42,99.05071,NAN,0,0,-7999,16,272
8/12/2021 4:10,7832,12.42,99.06064,NAN,0,0,-7999,16,276
8/12/2021 4:20,7833,12.44,99.06976,NAN,0,0,-7999,16,274
8/12/2021 4:30,7834,12.41,99.05607,NAN,0,0,-7999,15.9,276
8/12/2021 4:40,7835,12.41,99.04411,NAN,0,0,1875,15.9,277
8/12/2021 4:50,7836,12.41,99.05446,NAN,0,0,7999,16,274
8/12/2021 5:00,7837,12.39,99.06471,NAN,0,0,7999,16,273
8/12/2021 5:10,7838,12.42,99.06052,NAN,0,0,7999,16,273
8/12/2021 5:20,7839,12.4,99.06503,NAN,0,0,7999,16,273
8/12/2021 5:30,7840,12.42,99.07678,NAN,0,0,7999,16,276
8/12/2021 5:40,7841,12.4,99.09653,NAN,0,0,7999,16.1,273
8/12/2021 5:50,7842,12.42,99.09251,NAN,0,0,7999,16,275
8/12/2021 6:00,7843,12.41,99.08668,NAN,0,0,7780,15.9,273
8/12/2021 6:10,7844,12.38,99.09835,NAN,0,0,-658,15.9,273
8/12/2021 6:20,7845,12.41,99.10921,NAN,0,0,-7999,15.9,276
8/12/2021 6:30,7846,12.42,99.12081,NAN,0,0,-7999,15.9,277
8/12/2021 6:40,7847,12.41,99.11666,NAN,0,0,-7999,15.9,276
8/12/2021 6:50,7848,12.42,99.12392,NAN,0,0,-7999,15.9,275
8/12/2021 7:00,7849,12.43,99.135,NAN,0,0,-7999,15.9,275
8/12/2021 7:10,7850,12.43,99.13545,NAN,0,0,-7999,15.9,276
8/12/2021 7:20,7851,12.63,99.13448,NAN,0,0,-7999,15.9,275
8/12/2021 7:30,7852,12.72,99.12769,NAN,0,0,-7999,15.9,275
8/12/2021 7:40,7853,12.98,99.13548,NAN,0,0,-7999,15.9,277
8/12/2021 7:50,7854,13.05,99.13893,NAN,0,0,-7999,15.9,273
8/12/2021 8:00,7855,13.14,99.15533,NAN,0,0,-7999,15.9,275
8/12/2021 8:10,7856,13.2,99.16092,NAN,0,0,-7999,15.9,274
8/12/2021 8:20,7857,13.2,99.17394,NAN,0,0,-7999,15.9,273
8/12/2021 8:30,7858,13.26,99.18154,NAN,0,0,7999,15.9,275
8/12/2021 8:40,7859,13.21,99.17747,NAN,0,0,7999,15.9,274
8/12/2021 8:50,7860,13.29,99.20025,NAN,0,0,7999,15.9,275
8/12/2021 9:00,7861,13.05,99.18841,NAN,0,0,7999,15.9,274
8/12/2021 9:10,7862,12.9,99.20163,NAN,0,0,7999,15.9,277
8/12/2021 9:20,7863,12.87,99.20013,NAN,0,0,7999,15.9,276
8/12/2021 9:30,7864,12.84,99.20886,NAN,0,0,6875,15.9,276
8/12/2021 9:40,7865,12.85,99.21584,NAN,0,0,-615,15.9,274
8/12/2021 9:50,7866,12.83,99.2212,NAN,0,0,-7999,15.9,273
8/12/2021 10:00,7867,12.86,99.22886,NAN,0,0,-7999,15.9,275
8/12/2021 10:10,7868,12.87,99.23031,NAN,0,0,-7999,15.9,274
8/12/2021 10:20,7869,12.81,99.24377,NAN,0,0,-7999,15.9,276
8/12/2021 10:30,7870,12.81,99.25489,NAN,0,0,-7999,15.9,274
8/12/2021 10:40,7871,12.8,99.26078,NAN,0,0,-7999,15.9,274
8/12/2021 10:50,7872,12.82,99.27334,NAN,0,0,-7999,15.9,278
8/12/2021 11:00,7873,12.82,99.27935,NAN,0,0,-7999,15.9,275
8/12/2021 11:10,7874,12.77,99.28345,NAN,0,0,-7999,15.9,273
8/12/2021 11:20,7875,12.77,99.27671,NAN,0,0,-7999,15.9,275
8/12/2021 11:30,7876,12.77,99.27285,NAN,0,0,-7999,15.9,274
8/12/2021 11:40,7877,12.73,99.27874,NAN,0,0,7999,15.9,275
8/12/2021 11:50,7878,12.7,99.27346,NAN,0,0,7999,15.9,274
8/12/2021 12:00,7879,12.72,99.26349,NAN,0,0,7999,15.9,276
8/12/2021 12:10,7880,12.71,99.2691,NAN,0,0,7999,15.9,274
8/12/2021 12:20,7881,12.72,99.27056,NAN,0,0,7999,15.9,277
8/12/2021 12:30,7882,12.72,99.27041,NAN,0,0,1866,15.9,276
8/12/2021 12:40,7883,12.73,99.24947,NAN,0,0,-7999,15.9,273
8/12/2021 12:50,7884,12.69,99.23192,NAN,0,0,-7999,15.9,277
8/12/2021 13:00,7885,12.7,99.2284,NAN,0,0,-7999,15.9,275
8/12/2021 13:10,7886,12.68,99.22792,NAN,0,0,-7999,15.9,273
8/12/2021 13:20,7887,12.65,99.21,NAN,0,0,-7999,15.9,273
8/12/2021 13:30,7888,12.66,99.2042,NAN,0,0,-7999,15.9,275
8/12/2021 13:40,7889,12.66,99.18295,NAN,0,0,-7999,15.9,276
8/12/2021 13:50,7890,12.66,99.17071,NAN,0,0,1628,15.9,275
8/12/2021 14:00,7891,12.63,99.15318,NAN,0,0,7999,15.9,276
8/12/2021 14:10,7892,12.66,99.1358,NAN,0,0,7999,15.9,276
8/12/2021 14:20,7893,12.63,99.11721,NAN,0,0,7999,15.9,275
8/12/2021 14:30,7894,12.63,99.0989,NAN,0,0,7999,15.9,275
8/12/2021 14:40,7895,12.62,99.07013,NAN,0,0,7999,15.9,275
8/12/2021 14:50,7896,12.63,99.05707,NAN,0,0,7999,15.9,274
8/12/2021 15:00,7897,12.62,99.04781,NAN,0,0,7999,15.9,273
8/12/2021 15:10,7898,12.63,99.03228,NAN,0,0,7999,15.9,272
8/12/2021 15:20,7899,12.61,99.03405,NAN,0,0,7999,15.9,274
8/12/2021 15:30,7900,12.61,99.02279,NAN,0,0,7999,15.9,270
8/12/2021 15:40,7901,12.6,99.02367,NAN,0,0,7999,15.9,273
8/12/2021 15:50,7902,12.61,99.01837,NAN,0,0,7999,15.9,276
8/12/2021 16:00,7903,12.6,99.02136,NAN,0,0,7999,15.9,274
8/12/2021 16:10,7904,12.62,99.01543,NAN,0,0,7999,16,272
8/12/2021 16:20,7905,12.6,99.00034,NAN,0,0,2647,16,272
8/12/2021 16:30,7906,12.6,98.98975,NAN,0,0,-6720,16,273
8/12/2021 16:40,7907,12.59,99.01162,NAN,0,0,-7999,15.9,275
8/12/2021 16:50,7908,12.57,99.01614,NAN,0,0,-7999,15.9,270
8/12/2021 17:00,7909,12.5,99.0241,NAN,0,0,-7999,15.9,271
8/12/2021 17:10,7910,12.57,99.03056,NAN,0,0,-7999,15.9,274
8/12/2021 17:20,7911,12.56,99.05529,NAN,0,0,-7999,15.9,272
8/12/2021 17:30,7912,12.55,99.02975,NAN,0,0,-7999,15.9,273
8/12/2021 17:40,7913,12.55,99.04663,NAN,0,0,-7999,15.9,273
8/12/2021 17:50,7914,12.56,99.02828,NAN,0,0,7999,15.9,276
8/12/2021 18:00,7915,12.57,99.02882,NAN,0,0,7999,15.9,276
8/12/2021 18:10,7916,12.57,99.02686,NAN,0,0,7999,15.9,272
8/12/2021 18:20,7917,12.59,99.01617,NAN,0,0,7999,15.9,271
8/12/2021 18:30,7918,12.55,98.99931,NAN,0,0,7999,15.9,275
8/12/2021 18:40,7919,12.58,98.99471,NAN,0,0,3725,15.9,274
8/12/2021 18:50,7920,12.55,98.99512,NAN,0,0,-7999,15.9,274
8/12/2021 19:00,7921,12.56,98.96983,NAN,0,0,-7999,15.9,275
8/12/2021 19:10,7922,12.55,98.95343,NAN,0,0,-7999,15.9,274
8/12/2021 19:20,7923,12.56,98.95245,NAN,0,0,-7999,15.9,275
8/12/2021 19:30,7924,12.54,98.9505,NAN,0,0,-7999,15.9,273
8/12/2021 19:40,7925,12.55,98.96948,NAN,0,0,-7999,15.9,273
8/12/2021 19:50,7926,12.52,98.9826,NAN,0,0,-7999,15.9,273
8/12/2021 20:00,7927,12.53,98.97886,NAN,0,0,-7999,16,273
8/12/2021 20:10,7928,12.53,98.98633,NAN,0,0,-7999,15.9,273
8/12/2021 20:20,7929,12.53,98.98598,NAN,0,0,-7999,15.9,274
8/12/2021 20:30,7930,12.53,98.99744,NAN,0,0,7999,16,272
8/12/2021 20:40,7931,12.51,98.99754,NAN,0,0,7999,16,274
8/12/2021 20:50,7932,12.54,98.98586,NAN,0,0,7999,16,272
8/12/2021 21:00,7933,12.52,98.99648,NAN,0,0,7999,16,273
8/12/2021 21:10,7934,12.53,98.99607,NAN,0,0,7999,16,272
8/12/2021 21:20,7935,12.51,99.00319,NAN,0,0,7999,16,274
8/12/2021 21:30,7936,12.51,99.00234,NAN,0,0,7999,16,272
8/12/2021 21:40,7937,12.52,99.00005,NAN,0,0,7999,16,274
8/12/2021 21:50,7938,12.53,98.99972,NAN,0,0,7571,16,273
8/12/2021 22:00,7939,12.51,99.01137,NAN,0,0,7999,16,273
8/12/2021 22:10,7940,12.5,99.02726,NAN,0,0,7999,16,272
8/12/2021 22:20,7941,12.51,99.02179,NAN,0,0,7999,16,274
8/12/2021 22:30,7942,12.46,99.04992,NAN,0,0,638,15.9,272
8/12/2021 22:40,7943,12.5,99.06808,NAN,0,0,-7999,15.9,276
8/12/2021 22:50,7944,12.44,99.07883,NAN,0,0,-7999,16,272
8/12/2021 23:00,7945,12.5,99.08899,NAN,0,0,-7999,16,273
8/12/2021 23:10,7946,12.49,99.104,NAN,0,0,-7999,16.1,271
8/12/2021 23:20,7947,12.5,99.12557,NAN,0,0,-7999,16.1,271
8/12/2021 23:30,7948,12.51,99.1462,NAN,0,0,-7999,16,273
8/12/2021 23:40,7949,12.51,99.1548,NAN,0,0,-5115,15.9,273
8/12/2021 23:50,7950,12.5,99.17164,NAN,0,0,-4194,15.9,272
8/13/2021 0:00,7951,12.49,99.18201,NAN,0,0,-7999,15.9,274
8/13/2021 0:10,7952,12.49,99.18267,NAN,0,0,-7999,15.9,272
8/13/2021 0:20,7953,12.5,99.17753,NAN,0,0,-7999,15.9,271
8/13/2021 0:30,7954,12.48,99.16769,NAN,0,0,-7999,15.9,269
8/13/2021 0:40,7955,12.48,99.16409,NAN,0,0,-7999,15.9,273
8/13/2021 0:50,7956,12.48,99.18288,NAN,0,0,-7999,15.9,274
8/13/2021 1:00,7957,12.48,99.19305,NAN,0,0,-7999,15.9,271
8/13/2021 1:10,7958,12.48,99.18538,NAN,0,0,-7999,15.9,273
8/13/2021 1:20,7959,12.48,99.18429,NAN,0,0,-7999,15.9,273
8/13/2021 1:30,7960,12.47,99.18639,NAN,0,0,-7999,15.9,273
8/13/2021 1:40,7961,12.46,99.18821,NAN,0,0,-7999,15.9,273
8/13/2021 1:50,7962,12.48,99.18108,NAN,0,0,-7999,15.9,275
8/13/2021 2:00,7963,12.46,99.1749,NAN,0,0,-7999,15.9,275
8/13/2021 2:10,7964,12.44,99.16063,NAN,0,0,-7999,15.9,274
8/13/2021 2:20,7965,12.45,99.14868,NAN,0,0,-7999,15.9,273
8/13/2021 2:30,7966,12.45,99.12788,NAN,0,0,-7999,15.9,274
8/13/2021 2:40,7967,12.45,99.12401,NAN,0,0,-7999,15.9,272
8/13/2021 2:50,7968,12.45,99.13119,NAN,0,0,-7999,15.9,273
8/13/2021 3:00,7969,12.44,99.11842,NAN,0,0,-7999,15.9,274
8/13/2021 3:10,7970,12.44,99.10278,NAN,0,0,-7999,15.9,273
8/13/2021 3:20,7971,12.43,99.092,NAN,0,0,-7999,15.9,274
8/13/2021 3:30,7972,12.43,99.08622,NAN,0,0,-7999,15.9,273
8/13/2021 3:40,7973,12.46,99.08652,NAN,0,0,-7999,15.9,274
8/13/2021 3:50,7974,12.43,99.07539,NAN,0,0,-7999,15.9,273
8/13/2021 4:00,7975,12.43,99.07088,NAN,0,0,-7999,15.9,273
8/13/2021 4:10,7976,12.43,99.06592,NAN,0,0,-7999,15.9,275
8/13/2021 4:20,7977,12.44,99.05679,NAN,0,0,-7999,15.9,271
8/13/2021 4:30,7978,12.42,99.05463,NAN,0,0,-7999,15.9,272
8/13/2021 4:40,7979,12.43,99.06664,NAN,0,0,-7999,15.9,274
8/13/2021 4:50,7980,12.42,99.05823,NAN,0,0,-7999,16,274
8/13/2021 5:00,7981,12.42,99.06174,NAN,0,0,-7999,15.9,273
8/13/2021 5:10,7982,12.4,99.07919,NAN,0,0,-7999,16,272
8/13/2021 5:20,7983,12.4,99.08257,NAN,0,0,-7999,16,271
8/13/2021 5:30,7984,12.41,99.08374,NAN,0,0,-7999,16,272
8/13/2021 5:40,7985,12.41,99.08352,NAN,0,0,2676,16,274
8/13/2021 5:50,7986,12.41,99.08833,NAN,0,0,4807,15.9,274
8/13/2021 6:00,7987,12.39,99.08662,NAN,0,0,-5515,15.9,273
8/13/2021 6:10,7988,12.41,99.09322,NAN,0,0,-7999,16,273
8/13/2021 6:20,7989,12.41,99.10294,NAN,0,0,-7999,16.1,271
8/13/2021 6:30,7990,12.42,99.12754,NAN,0,0,7999,16.1,273
8/13/2021 6:40,7991,12.4,99.1209,NAN,0,0,7346,16.1,272
8/13/2021 6:50,7992,12.42,99.12021,NAN,0,0,7999,16.1,273
8/13/2021 7:00,7993,12.41,99.11742,NAN,0,0,7999,16,272
8/13/2021 7:10,7994,12.41,99.1438,NAN,0,0,701,15.9,275
8/13/2021 7:20,7995,12.54,99.16601,NAN,0,0,-7999,15.9,274
8/13/2021 7:30,7996,12.82,99.16547,NAN,0,0,-7999,16,272
8/13/2021 7:40,7997,13,99.1762,NAN,0,0,-7999,16,272
8/13/2021 7:50,7998,13.07,99.18512,NAN,0,0,-7999,16,275
8/13/2021 8:00,7999,13.16,99.20048,NAN,0,0,-7999,16,274
8/13/2021 8:10,8000,13.19,99.20711,NAN,0,0,-7999,16,273
8/13/2021 8:20,8001,13.23,99.21026,NAN,0,0,-7999,16,273
8/13/2021 8:30,8002,13.27,99.21942,NAN,0,0,-7999,16,272
8/13/2021 8:40,8003,13.24,99.21743,NAN,0,0,7999,16,274
8/13/2021 8:50,8004,13.28,99.23147,NAN,0,0,7999,16,275
8/13/2021 9:00,8005,13.12,99.23062,NAN,0,0,7999,16,273
8/13/2021 9:10,8006,12.92,99.24789,NAN,0,0,5062,15.9,274
8/13/2021 9:20,8007,12.87,99.25942,NAN,0,0,6831,15.9,272
8/13/2021 9:30,8008,12.84,99.25942,NAN,0,0,7999,15.9,273
