TOA5,DU_M1_Wired,CR800,43803,CR800.Std.32.02,CPU:CR800_DUM1_CELL.CR8,10532,DUM1_Sample,,,,,
TIMESTAMP,RECORD,BattV,Temp_C(1),Temp_C(2),AirTC,RH,WindSpd,WindDir,Rain_in_Tot,SlrW,SlrMJ_Tot,ST05
TS,RN,Volts,Deg C,Deg C,Deg C,%,meters/second,degrees,inch,W/m^2,MJ/m^2,Deg C
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Tot,Smp,Tot,Smp
1/13/2021 3:40,5827,12.47,NAN,NAN,-1.252,100,0.95,43.86,0,-8.96,-0.005094429,5.212
1/13/2021 3:50,5828,12.46,NAN,NAN,-1.738,100,0.8,23.5,0,-8.16,-0.005071254,5.179
1/13/2021 4:00,5829,12.46,NAN,NAN,-1.11,100,0.95,23.69,0,-8.25,-0.00493453,5.146
1/13/2021 4:10,5830,12.47,NAN,NAN,-1.515,100,1.1,24.16,0,-8.5,-0.005060114,5.113
1/13/2021 4:20,5831,12.46,NAN,NAN,-1.677,100,0,11.23,0,-8.61,-0.005096084,5.092
1/13/2021 4:30,5832,12.46,NAN,NAN,-1.778,100,0,21.98,0,-8.5,-0.005053354,5.048
1/13/2021 4:40,5833,12.46,NAN,NAN,-1.94,100,0,27.59,0,-8.5,-0.00504444,5.026
1/13/2021 4:50,5834,12.45,NAN,NAN,-1.788,100,0,27.59,0,-8.41,-0.00501237,4.982
1/13/2021 5:00,5835,12.45,NAN,NAN,-1.656,100,0,27.59,0,-8.38,-0.005021899,4.96
1/13/2021 5:10,5836,12.45,NAN,NAN,-1.92,100,0.95,38.05,0,-8.35,-0.005029649,4.928
1/13/2021 5:20,5837,12.45,NAN,NAN,-2.395,100,1.4,20.83,0,-8.21,-0.004885409,4.895
1/13/2021 5:30,5838,12.44,NAN,NAN,-2.184,100,1.1,20.83,0,-8.17,-0.00496901,4.862
1/13/2021 5:40,5839,12.44,NAN,NAN,-2.7,100,1.4,43.29,0,-8.27,-0.0049805,4.829
1/13/2021 5:50,5840,12.45,NAN,NAN,-1.97,100,1.1,23.69,0,-8.03,-0.00488367,4.797
1/13/2021 6:00,5841,12.43,NAN,NAN,-2.345,100,1.25,19.93,0,-8.14,-0.004859549,4.764
1/13/2021 6:10,5842,12.43,NAN,NAN,-2.466,100,1.1,33.15,0,-7.821,-0.00486695,4.742
1/13/2021 6:20,5843,12.43,NAN,NAN,-2.345,100,1.25,27.68,0,-5.583,-0.004126315,4.698
1/13/2021 6:30,5844,12.45,NAN,NAN,-1.818,100,1.1,27.21,0,-1.501,-0.00217873,4.677
1/13/2021 6:40,5845,12.46,NAN,NAN,-1.898,100,0.95,26.26,0,6.707,0.000899345,4.655
1/13/2021 6:50,5846,12.89,NAN,NAN,-2.162,99.9,1.1,30.44,0,67.03,0.02235011,4.622
1/13/2021 7:00,5847,13.65,NAN,NAN,-1.96,99.3,1.1,37.86,0,94.8,0.04854431,4.6
1/13/2021 7:10,5848,13.81,NAN,NAN,-1.21,98.9,0.8,31.77,0,123.2,0.06540588,4.577
1/13/2021 7:20,5849,13.8,NAN,NAN,-0.988,96.2,0,46.41,0,155.6,0.08408868,4.558
1/13/2021 7:30,5850,13.78,NAN,NAN,-0.604,97.6,0,51.4,0,184.9,0.1019975,4.527
1/13/2021 7:40,5851,13.75,NAN,NAN,0.358,95.1,0,51.15,0,212.3,0.1191903,4.5
1/13/2021 7:50,5852,13.71,NAN,NAN,0.711,96.6,0,48.29,0,240.2,0.1357046,4.496
1/13/2021 8:00,5853,13.67,NAN,NAN,2.106,92.9,0,83.5,0,267.8,0.1570615,4.477
1/13/2021 8:10,5854,13.65,NAN,NAN,3.724,83.9,0,95.8,0,291.7,0.1679563,4.46
1/13/2021 8:20,5855,13.59,NAN,NAN,4.351,87.5,0,19.38,0,317.7,0.1833914,4.453
1/13/2021 8:30,5856,13.56,NAN,NAN,5.2,81.2,0.8,125.2,0,343.1,0.1988184,4.45
1/13/2021 8:40,5857,13.53,NAN,NAN,6.269,69.79,1.4,159.8,0,367.9,0.2138196,4.471
1/13/2021 8:50,5858,13.51,NAN,NAN,5.866,71.6,2.3,135.8,0,395.3,0.2290065,4.493
1/13/2021 9:00,5859,13.49,NAN,NAN,6.148,76.83,0.5,190.4,0,416.9,0.2432131,4.514
1/13/2021 9:10,5860,13.49,NAN,NAN,5.824,70.01,1.7,147.6,0,437.3,0.2563147,4.558
1/13/2021 9:20,5861,13.48,NAN,NAN,6.29,72.32,1.1,151,0,457.7,0.268429,4.601
1/13/2021 9:30,5862,13.47,NAN,NAN,7.39,65.68,0.5,207.4,0,475.9,0.279767,4.645
1/13/2021 9:40,5863,13.45,NAN,NAN,8.02,61.07,1.85,229.2,0,489.3,0.2898145,4.71
1/13/2021 9:50,5864,13.43,NAN,NAN,7.944,61.11,1.1,189.8,0,504.4,0.2985508,4.776
1/13/2021 10:00,5865,13.41,NAN,NAN,9.02,59.8,1.7,213.8,0,519.5,0.3078438,4.841
1/13/2021 10:10,5866,13.4,NAN,NAN,9.44,55.32,1.25,291,0,530.1,0.3146892,4.928
1/13/2021 10:20,5867,13.39,NAN,NAN,10.04,58.73,1.85,297.5,0,544.1,0.3218727,5.011
1/13/2021 10:30,5868,13.38,NAN,NAN,10.43,57.29,0.8,249,0,553.2,0.3269128,5.108
1/13/2021 10:40,5869,13.32,NAN,NAN,10.65,54.42,0,227.6,0,558.1,0.3320183,5.205
1/13/2021 10:50,5870,13.34,NAN,NAN,11.09,55.2,0,188.8,0,565.2,0.3364784,5.311
1/13/2021 11:00,5871,13.34,NAN,NAN,11.46,54.12,1.1,228.7,0,568.7,0.3394754,5.421
1/13/2021 11:10,5872,13.31,NAN,NAN,11.7,51.94,0,220.6,0,574.7,0.3420863,5.528
1/13/2021 11:20,5873,13.31,NAN,NAN,11.81,55.46,1.25,271.9,0,573,0.3440106,5.658
1/13/2021 11:30,5874,13.28,NAN,NAN,12.38,50.48,0,228.5,0,568.6,0.3426503,5.789
1/13/2021 11:40,5875,13.29,NAN,NAN,12.97,48.07,0,236.2,0,567.9,0.3415145,5.921
1/13/2021 11:50,5876,13.3,NAN,NAN,13.17,53.76,1.25,230.1,0,565.5,0.3391763,6.041
1/13/2021 12:00,5877,13.3,NAN,NAN,13.39,48.96,0.35,280,0,555.5,0.3357278,6.173
1/13/2021 12:10,5878,13.18,NAN,NAN,14.05,48.8,0,287,0,552.3,0.3322427,6.305
1/13/2021 12:20,5879,13.29,NAN,NAN,13.67,48.56,0,141.2,0,539.3,0.3271661,6.449
1/13/2021 12:30,5880,13.3,NAN,NAN,14.12,47.94,0,296.1,0,529.2,0.3207862,6.583
1/13/2021 12:40,5881,13.28,NAN,NAN,14.8,46.72,0.95,302.4,0,518.3,0.3139817,6.715
1/13/2021 12:50,5882,13.27,NAN,NAN,14.4,45.13,0.95,282.4,0,501.2,0.3053757,6.851
1/13/2021 13:00,5883,13.29,NAN,NAN,15.01,44.99,2,253,0,486.3,0.2954726,6.962
1/13/2021 13:10,5884,13.28,NAN,NAN,14.93,45.54,0,193.7,0,466.6,0.2852409,7.095
1/13/2021 13:20,5885,13.29,NAN,NAN,15.61,42.63,0,208,0,448.5,0.2746307,7.206
1/13/2021 13:30,5886,13.26,NAN,NAN,14.83,43.8,0.5,201.8,0,424.6,0.2633295,7.318
1/13/2021 13:40,5887,13.28,NAN,NAN,15.11,44.37,0,262.7,0,407.1,0.2503025,7.432
1/13/2021 13:50,5888,13.26,NAN,NAN,15.34,43.7,0,338.6,0,382.7,0.2379363,7.521
1/13/2021 14:00,5889,13.26,NAN,NAN,15.88,42.12,0,249.9,0,363.8,0.22484,7.631
1/13/2021 14:10,5890,13.26,NAN,NAN,15.27,45.46,0,242.3,0,340.7,0.2109793,7.707
1/13/2021 14:20,5891,13.24,NAN,NAN,15.37,44.9,1.55,228.2,0,314.6,0.197007,7.785
1/13/2021 14:30,5892,13.25,NAN,NAN,15.5,43.02,0,343.7,0,291.5,0.1820307,7.876
1/13/2021 14:40,5893,13.24,NAN,NAN,15.68,42.54,0,228.5,0,265.3,0.1667083,7.946
1/13/2021 14:50,5894,13.24,NAN,NAN,14.47,47.33,0,218.9,0,179.9,0.1347689,8.01
1/13/2021 15:00,5895,13.22,NAN,NAN,13.1,48.11,0,270.3,0,49.77,0.09424966,8.05
1/13/2021 15:10,5896,13.2,NAN,NAN,12.33,52.61,0,328.1,0,86.9,0.02985301,8.1
1/13/2021 15:20,5897,13.1,NAN,NAN,11.66,55.26,0,261.7,0,32.69,0.02752647,8.13
1/13/2021 15:30,5898,13.03,NAN,NAN,11.23,56.84,0,219.8,0,26.59,0.01963293,8.13
1/13/2021 15:40,5899,12.97,NAN,NAN,10.79,60.27,0,261.7,0,23.7,0.01534957,8.13
1/13/2021 15:50,5900,12.96,NAN,NAN,10.38,61.46,0,236.6,0,18.36,0.01263773,8.1
1/13/2021 16:00,5901,12.93,NAN,NAN,10.15,63.06,0,231.7,0,14.13,0.01007164,8.07
1/13/2021 16:10,5902,12.9,NAN,NAN,9.8,65.37,0,291.8,0,8.66,0.006769705,8.03
1/13/2021 16:20,5903,12.85,NAN,NAN,9.07,69.57,0,285.1,0,4.589,0.00374836,7.973
1/13/2021 16:30,5904,12.86,NAN,NAN,8.72,72.14,0,219.6,0,-1.213,0.00089834,7.922
1/13/2021 16:40,5905,12.82,NAN,NAN,8.57,74.02,0,256.1,0,-2.636,-0.001959145,7.878
1/13/2021 16:50,5906,12.78,NAN,NAN,8.27,76.63,0,266.2,0,-8.21,-0.00289109,7.816
1/13/2021 17:00,5907,12.77,NAN,NAN,8.11,77.74,0,277,0,-8.75,-0.003548725,7.752
1/13/2021 17:10,5908,12.8,NAN,NAN,8,78.53,1.1,254.3,0,-3.822,-0.004008165,7.709
1/13/2021 17:20,5909,12.75,NAN,NAN,7.843,80.9,0,266.1,0,-8.91,-0.004990305,7.653
1/13/2021 17:30,5910,12.74,NAN,NAN,7.53,83.2,0.8,295.7,0,-9.18,-0.00533223,7.598
1/13/2021 17:40,5911,12.73,NAN,NAN,7.086,84.6,1.25,273.9,0,-8.94,-0.00538136,7.542
1/13/2021 17:50,5912,12.72,NAN,NAN,6.633,87.2,0,296.1,0,-8.52,-0.00534899,7.487
1/13/2021 18:00,5913,12.71,NAN,NAN,6.613,87.8,0,244.1,0,-7.77,-0.004742365,7.442
1/13/2021 18:10,5914,12.71,NAN,NAN,6.512,88.5,0.65,293.7,0,-7.836,-0.004828755,7.398
1/13/2021 18:20,5915,12.7,NAN,NAN,6.329,89.3,0,284.1,0,-7.974,-0.004820255,7.353
1/13/2021 18:30,5916,12.7,NAN,NAN,5.986,90.4,0,265.1,0,-7.893,-0.004783285,7.32
1/13/2021 18:40,5917,12.68,NAN,NAN,5.744,91.4,0,283.7,0,-7.746,-0.00476689,7.287
1/13/2021 18:50,5918,12.68,NAN,NAN,5.3,93,0,288,0,-8.55,-0.004900805,7.265
1/13/2021 19:00,5919,12.66,NAN,NAN,5.038,94.5,0.5,281.9,0,-7.956,-0.00486543,7.22
1/13/2021 19:10,5920,12.66,NAN,NAN,4.876,94.9,2,229.5,0,-6.584,-0.00443427,7.187
1/13/2021 19:20,5921,12.66,NAN,NAN,4.775,94.8,0.8,285,0,-6.719,-0.003924055,7.154
1/13/2021 19:30,5922,12.66,NAN,NAN,4.734,95.6,1.55,170.7,0,-6.494,-0.00377177,7.132
1/13/2021 19:40,5923,12.64,NAN,NAN,4.411,95.6,2.3,277.6,0,-5.757,-0.003865645,7.109
1/13/2021 19:50,5924,12.65,NAN,NAN,4.351,96.4,0.8,288.1,0,-6.186,-0.003614925,7.087
1/13/2021 20:00,5925,12.65,NAN,NAN,4.228,97,1.25,277.3,0,-6.057,-0.00359615,7.054
1/13/2021 20:10,5926,12.64,NAN,NAN,4.149,97.4,2,307.4,0,-6.183,-0.003578735,7.043
1/13/2021 20:20,5927,12.61,NAN,NAN,4.17,97.8,0,263.2,0,-6.195,-0.003613665,7.021
1/13/2021 20:30,5928,12.63,NAN,NAN,4.149,97.8,1.25,292.5,0,-5.751,-0.00374278,6.999
1/13/2021 20:40,5929,12.62,NAN,NAN,4.158,97.6,0.8,279.5,0,-5.781,-0.003722835,6.977
1/13/2021 20:50,5930,12.61,NAN,NAN,4.138,97.6,0,255.2,0,-5.949,-0.00368055,6.954
1/13/2021 21:00,5931,12.61,NAN,NAN,4.108,97.5,0,252.1,0,-7.171,-0.00388361,6.954
1/13/2021 21:10,5932,12.61,NAN,NAN,3.886,97.9,0,212.8,0,-7.962,-0.004509944,6.932
1/13/2021 21:20,5933,12.61,NAN,NAN,3.734,98.3,0,216.4,0,-7.932,-0.004778279,6.91
1/13/2021 21:30,5934,12.61,NAN,NAN,3.572,97.7,0,50.67,0,-7.444,-0.00430137,6.911
1/13/2021 21:40,5935,12.58,NAN,NAN,3.442,98.6,0,302.9,0,-7.56,-0.00445823,6.89
1/13/2021 21:50,5936,12.59,NAN,NAN,3.35,98.9,0,72.35,0,-7.072,-0.004352089,6.871
1/13/2021 22:00,5937,12.58,NAN,NAN,3.138,99.1,0,23.96,0,-6.593,-0.004138105,6.85
1/13/2021 22:10,5938,12.58,NAN,NAN,3.218,99.3,0,278.4,0,-7.045,-0.004104469,6.829
1/13/2021 22:20,5939,12.56,NAN,NAN,3.37,99.7,0,284.7,0,-5.467,-0.003915955,6.796
1/13/2021 22:30,5940,12.57,NAN,NAN,3.461,98.5,0,276,0,-7.285,-0.00398312,6.783
1/13/2021 22:40,5941,12.55,NAN,NAN,3.198,97.9,0,294.4,0,-6.973,-0.004712155,6.751
1/13/2021 22:50,5942,12.57,NAN,NAN,3.401,98.7,1.4,306.2,0,-5.407,-0.003603915,6.74
1/13/2021 23:00,5943,12.54,NAN,NAN,3.512,96.9,0.95,312.7,0,-6.605,-0.003593325,6.719
1/13/2021 23:10,5944,12.56,NAN,NAN,3.482,96.8,0,293.8,0,-6.614,-0.003743095,6.698
1/13/2021 23:20,5945,12.55,NAN,NAN,3.482,96.8,0,17.31,0,-5.625,-0.00365593,6.675
1/13/2021 23:30,5946,12.54,NAN,NAN,3.482,96.7,0,291.5,0,-6.009,-0.003656295,6.652
1/13/2021 23:40,5947,12.52,NAN,NAN,3.442,96.6,0,296.6,0,-6.377,-0.00381801,6.652
1/13/2021 23:50,5948,12.54,NAN,NAN,3.432,96.7,0,268.8,0,-6.216,-0.003660245,6.63
1/14/2021 0:00,5949,12.54,NAN,NAN,3.442,96.9,0,291.9,0,-6.281,-0.003686745,6.619
1/14/2021 0:10,5950,12.53,NAN,NAN,3.36,96.6,0,305.3,0,-5.979,-0.00378332,6.608
1/14/2021 0:20,5951,12.52,NAN,NAN,3.38,96.7,0,54.29,0,-5.697,-0.003701295,6.607
1/14/2021 0:30,5952,12.52,NAN,NAN,3.38,96.8,0,284.6,0,-6.335,-0.003544195,6.608
1/14/2021 0:40,5953,12.52,NAN,NAN,3.422,96.8,0,319.2,0,-5.964,-0.003621865,6.584
1/14/2021 0:50,5954,12.53,NAN,NAN,3.422,96.9,0,4.089,0,-5.895,-0.003742045,6.574
1/14/2021 1:00,5955,12.51,NAN,NAN,3.401,96.9,0,33.95,0,-5.958,-0.00363785,6.564
1/14/2021 1:10,5956,12.51,NAN,NAN,3.38,97,0,292.2,0,-6.272,-0.003724015,6.564
1/14/2021 1:20,5957,12.52,NAN,NAN,3.401,97.2,0,267.3,0,-6.365,-0.00375976,6.542
1/14/2021 1:30,5958,12.52,NAN,NAN,3.36,97.2,0,254.4,0,-5.904,-0.003777415,6.542
1/14/2021 1:40,5959,12.52,NAN,NAN,3.36,97.2,0,300.5,0,-6.027,-0.003796385,6.531
1/14/2021 1:50,5960,12.51,NAN,NAN,3.28,97.2,0,305.7,0,-5.607,-0.003660215,6.52
1/14/2021 2:00,5961,12.51,NAN,NAN,3.28,97.4,0,344.1,0,-5.545,-0.0036358,6.519
1/14/2021 2:10,5962,12.5,NAN,NAN,3.198,97.4,0,293.3,0,-5.871,-0.003628535,6.519
1/14/2021 2:20,5963,12.5,NAN,NAN,3.208,97.4,1.4,337.6,0,-6.374,-0.003552105,6.497
1/14/2021 2:30,5964,12.51,NAN,NAN,3.179,97.7,0,326.4,0,-5.673,-0.003653395,6.497
1/14/2021 2:40,5965,12.5,NAN,NAN,3.159,97.6,0,346.3,0,-5.856,-0.00361686,6.487
1/14/2021 2:50,5966,12.49,NAN,NAN,3.179,97.9,0,286.6,0,-5.76,-0.00347507,6.476
1/14/2021 3:00,5967,12.5,NAN,NAN,3.058,97.7,0,296.1,0,-6.428,-0.003748395,6.476
1/14/2021 3:10,5968,12.5,NAN,NAN,2.986,98.1,0,271,0,-6.081,-0.00371999,6.454
1/14/2021 3:20,5969,12.49,NAN,NAN,2.926,98.5,0,277.8,0,-6.584,-0.003616585,6.454
1/14/2021 3:30,5970,12.49,NAN,NAN,2.794,98.8,0,279.8,0,-5.829,-0.003798405,6.454
1/14/2021 3:40,5971,12.49,NAN,NAN,2.794,98.9,0,327.7,0,-5.476,-0.003450195,6.432
1/14/2021 3:50,5972,12.5,NAN,NAN,2.703,99.2,0,280.4,0,-6.233,-0.00365089,6.432
1/14/2021 4:00,5973,12.5,NAN,NAN,2.703,99.3,0,278.3,0,-6.863,-0.00361268,6.432
1/14/2021 4:10,5974,12.49,NAN,NAN,2.693,99.4,0,19.97,0,-6.422,-0.00352084,6.41
1/14/2021 4:20,5975,12.49,NAN,NAN,2.654,99.6,0,26.82,0,-5.658,-0.00361022,6.412
1/14/2021 4:30,5976,12.49,NAN,NAN,2.532,99.6,0,268.3,0,-5.877,-0.003671575,6.401
1/14/2021 4:40,5977,12.48,NAN,NAN,2.411,99.8,0.5,241.2,0,-5.778,-0.00366688,6.393
1/14/2021 4:50,5978,12.49,NAN,NAN,2.43,100,0,293.5,0,-5.476,-0.00361004,6.39
1/14/2021 5:00,5979,12.49,NAN,NAN,2.43,100,0,302.3,0,-6.135,-0.00358942,6.391
1/14/2021 5:10,5980,12.48,NAN,NAN,2.401,100,0,305.8,0,-6.386,-0.00370085,6.37
1/14/2021 5:20,5981,12.48,NAN,NAN,2.43,100,0,266.8,0,-5.691,-0.00360114,6.371
1/14/2021 5:30,5982,12.48,NAN,NAN,2.45,100,0,290.9,0,-5.158,-0.00365453,6.36
1/14/2021 5:40,5983,12.48,NAN,NAN,2.43,100,0,62.86,0,-5.613,-0.003515085,6.349
1/14/2021 5:50,5984,12.48,NAN,NAN,2.502,100,0,91.4,0,-5.862,-0.003530325,6.349
1/14/2021 6:00,5985,12.48,NAN,NAN,2.411,100,0,67.71,0,-6.096,-0.00359996,6.348
1/14/2021 6:10,5986,12.47,NAN,NAN,2.37,100,0,250,0,-5.521,-0.00357942,6.327
1/14/2021 6:20,5987,12.48,NAN,NAN,2.38,100,0,184.1,0,-6.41,-0.00345168,6.328
1/14/2021 6:30,5988,12.48,NAN,NAN,2.401,100,0,303.7,0,-4.239,-0.00290156,6.317
1/14/2021 6:40,5989,12.48,NAN,NAN,2.401,100,0,220.4,0,-2.879,-0.002362725,6.306
1/14/2021 6:50,5990,12.47,NAN,NAN,2.44,100,0,215.5,0,1.504,-0.000452955,6.306
1/14/2021 7:00,5991,12.49,NAN,NAN,2.512,100,0,215.5,0,9.06,0.002766935,6.306
1/14/2021 7:10,5992,12.5,NAN,NAN,2.572,99.8,0,133.7,0,17.25,0.007500055,6.305
1/14/2021 7:20,5993,12.5,NAN,NAN,2.764,99.1,0,8.75,0,20.82,0.01211242,6.281
1/14/2021 7:30,5994,12.51,NAN,NAN,2.826,98.2,0,1.902,0,25.95,0.01371675,6.28
1/14/2021 7:40,5995,12.53,NAN,NAN,2.826,97.4,0,1.807,0,32.23,0.01810472,6.279
1/14/2021 7:50,5996,12.54,NAN,NAN,2.693,96.9,0,33.19,0,44.51,0.02260658,6.278
1/14/2021 8:00,5997,12.57,NAN,NAN,2.855,97.6,0,75.97,0,47.89,0.02717275,6.277
1/14/2021 8:10,5998,12.58,NAN,NAN,3.058,96.6,0,58.48,0,60.96,0.03227326,6.277
1/14/2021 8:20,5999,12.59,NAN,NAN,3.159,95.5,0,61.51,0,61.96,0.03587795,6.298
1/14/2021 8:30,6000,12.64,NAN,NAN,3.088,94.2,0,29.5,0,106.7,0.04744121,6.295
1/14/2021 8:40,6001,12.83,NAN,NAN,3.502,92.2,0,78.91,0,169.7,0.08899076,6.293
1/14/2021 8:50,6002,12.92,NAN,NAN,3.684,91.5,0,88.6,0,119.2,0.08300062,6.314
1/14/2021 9:00,6003,12.97,NAN,NAN,3.927,92,0,40.6,0,123.7,0.06947611,6.336
1/14/2021 9:10,6004,13.07,NAN,NAN,4.008,91.2,0,61.42,0,158.3,0.08225846,6.347
1/14/2021 9:20,6005,13.22,NAN,NAN,4.26,89.4,0,303,0,197.4,0.1118426,6.38
1/14/2021 9:30,6006,13.54,NAN,NAN,4.835,90.1,0,289.2,0,275.4,0.1343163,6.402
1/14/2021 9:40,6007,13.64,NAN,NAN,5.048,83.5,0,2.567,0,218.9,0.1525025,6.424
1/14/2021 9:50,6008,13.62,NAN,NAN,4.694,86.3,0.8,110.1,0,190.1,0.1228463,6.466
1/14/2021 10:00,6009,13.59,NAN,NAN,5.361,85.1,0,173.9,0,551.9,0.182952,6.507
1/14/2021 10:10,6010,13.57,NAN,NAN,6.43,78.4,1.55,120.4,0,235.4,0.2656955,6.547
1/14/2021 10:20,6011,13.52,NAN,NAN,6.623,78.23,0.5,21.86,0,469.1,0.2511703,6.588
1/14/2021 10:30,6012,13.51,NAN,NAN,7.198,73,0,79.45,0,542.8,0.3166778,6.629
1/14/2021 10:40,6013,13.47,NAN,NAN,7.52,73.48,0.95,29.62,0,552.1,0.3254271,6.666
1/14/2021 10:50,6014,13.43,NAN,NAN,7.884,72.47,0,58.53,0,552.8,0.337207,6.728
1/14/2021 11:00,6015,13.42,NAN,NAN,8.31,71.47,1.1,56.08,0,560.4,0.3332237,6.793
1/14/2021 11:10,6016,13.38,NAN,NAN,9.29,64.99,0,305.8,0,560,0.3337599,6.859
1/14/2021 11:20,6017,13.37,NAN,NAN,9.58,63.77,0.35,325.9,0,564.6,0.3357547,6.945
1/14/2021 11:30,6018,13.35,NAN,NAN,10.14,59.75,0,80.6,0,560.7,0.3357885,7.007
1/14/2021 11:40,6019,13.32,NAN,NAN,10.82,60.57,2.15,308.1,0,555.7,0.3341092,7.107
1/14/2021 11:50,6020,13.35,NAN,NAN,10.44,63.17,0,133.3,0,550.3,0.3302899,7.206
1/14/2021 12:00,6021,13.34,NAN,NAN,10.44,60.68,0.65,341.9,0,544.8,0.3286482,7.317
1/14/2021 12:10,6022,13.35,NAN,NAN,10.46,60.86,0,48.82,0,533,0.3243186,7.406
1/14/2021 12:20,6023,13.33,NAN,NAN,11.43,58.89,0,9.31,0,534.1,0.3204114,7.517
1/14/2021 12:30,6024,13.34,NAN,NAN,10.88,58.31,1.1,300.3,0,519.4,0.3142084,7.628
1/14/2021 12:40,6025,13.32,NAN,NAN,12.05,55.86,0,238.8,0,505.4,0.308938,7.718
1/14/2021 12:50,6026,13.32,NAN,NAN,11.43,55.02,0,218.6,0,488.5,0.2992023,7.831
1/14/2021 13:00,6027,13.32,NAN,NAN,11.57,54.25,1.55,213.5,0,476.1,0.2917151,7.943
1/14/2021 13:10,6028,13.33,NAN,NAN,12.26,53.99,0,155.3,0,464.7,0.2829579,8.03
1/14/2021 13:20,6029,13.31,NAN,NAN,12.53,52.15,0,279.1,0,448,0.2730476,8.12
1/14/2021 13:30,6030,13.3,NAN,NAN,12.57,52.31,0,315.2,0,425.9,0.262796,8.21
1/14/2021 13:40,6031,13.31,NAN,NAN,12.69,50.21,1.4,213.9,0,405.2,0.2498565,8.3
1/14/2021 13:50,6032,13.31,NAN,NAN,12.52,51.84,1.25,255.2,0,384.2,0.2365139,8.39
1/14/2021 14:00,6033,13.3,NAN,NAN,12.62,51.64,0,243.4,0,360.1,0.2232797,8.46
1/14/2021 14:10,6034,13.29,NAN,NAN,11.84,55.89,1.7,239.8,0,335.4,0.2087865,8.53
1/14/2021 14:20,6035,13.29,NAN,NAN,12.38,52.43,1.1,244.9,0,311.5,0.194216,8.6
1/14/2021 14:30,6036,13.27,NAN,NAN,12.3,52,0,209.6,0,287.7,0.1803317,8.66
1/14/2021 14:40,6037,13.27,NAN,NAN,12.66,50.95,0,216.9,0,261,0.1646373,8.71
1/14/2021 14:50,6038,13.27,NAN,NAN,11.9,53.97,0,304.3,0,179.3,0.1328347,8.75
1/14/2021 15:00,6039,13.26,NAN,NAN,10.78,57.9,0,319,0,64.2,0.09477335,8.8
1/14/2021 15:10,6040,13.2,NAN,NAN,9.72,61.18,0,350.7,0,80,0.03059398,8.82
1/14/2021 15:20,6041,13.11,NAN,NAN,9.15,63.32,0,330.4,0,35.61,0.02964808,8.82
1/14/2021 15:30,6042,13.04,NAN,NAN,8.77,62.91,0,276.2,0,28.98,0.02193733,8.82
1/14/2021 15:40,6043,13,NAN,NAN,8.6,63.57,0,288.7,0,25.33,0.01625317,8.81
1/14/2021 15:50,6044,12.97,NAN,NAN,8.33,65.85,0,275.3,0,20.98,0.01368157,8.77
1/14/2021 16:00,6045,12.92,NAN,NAN,7.762,70.27,0,285.6,0,15.75,0.01099127,8.72
1/14/2021 16:10,6046,12.9,NAN,NAN,7.752,69.2,0,258.2,0,11.31,0.008190469,8.66
1/14/2021 16:20,6047,12.88,NAN,NAN,7.652,68.96,0,246.8,0,5.218,0.005080875,8.61
1/14/2021 16:30,6048,12.84,NAN,NAN,7.157,71.52,0.8,265,0,1.65,0.00177589,8.56
1/14/2021 16:40,6049,12.83,NAN,NAN,6.774,73.9,0,283.6,0,-3.145,-0.002340435,8.49
1/14/2021 16:50,6050,12.78,NAN,NAN,6.29,75.64,0,292.2,0,-8.84,-0.00355845,8.42
1/14/2021 17:00,6051,12.77,NAN,NAN,5.946,75.68,0,292.2,0,-8.89,-0.004138615,8.36
1/14/2021 17:10,6052,12.77,NAN,NAN,5.795,76.32,0,205.3,0,-8.39,-0.00400789,8.29
1/14/2021 17:20,6053,12.76,NAN,NAN,5.442,76.98,0,205.4,0,-9.11,-0.004043555,8.2
1/14/2021 17:30,6054,12.73,NAN,NAN,5.18,78.64,0,205.3,0,-8.95,-0.005411765,8.13
1/14/2021 17:40,6055,12.73,NAN,NAN,4.876,79.88,0,204.3,0,-9.21,-0.004379465,8.07
1/14/2021 17:50,6056,12.72,NAN,NAN,4.594,79.42,0,204.3,0,-9.31,-0.00442486,7.991
1/14/2021 18:00,6057,12.71,NAN,NAN,4.604,79.66,0,204.4,0,-9,-0.005292709,7.915
1/14/2021 18:10,6058,12.72,NAN,NAN,4.24,80.9,0,204.4,0,-4.571,-0.004656325,7.85
1/14/2021 18:20,6059,12.7,NAN,NAN,4.512,81.1,0,204.4,0,-8.81,-0.004895435,7.773
1/14/2021 18:30,6060,12.69,NAN,NAN,4.654,80.1,0,204.5,0,-8.86,-0.005418,7.697
1/14/2021 18:40,6061,12.68,NAN,NAN,4.422,80.4,0,193.2,0,-9.3,-0.00538241,7.632
1/14/2021 18:50,6062,12.68,NAN,NAN,4.31,81.5,0,194.2,0,-9.14,-0.005508495,7.567
1/14/2021 19:00,6063,12.67,NAN,NAN,4.472,81.2,0,208.7,0,-9.15,-0.005335525,7.501
1/14/2021 19:10,6064,12.66,NAN,NAN,4.492,81.2,0,208.6,0,-9.11,-0.005459459,7.435
1/14/2021 19:20,6065,12.66,NAN,NAN,4.32,81.9,0,191.3,0,-9.27,-0.005439939,7.368
1/14/2021 19:30,6066,12.64,NAN,NAN,4.24,82.9,0,191.3,0,-9.21,-0.005497139,7.312
